Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Nescafe 3 in 1,Nestle,2,8961008219127,,0,0,50.0,,1,0,0,0,1,,,,,,
Mix Sweets 1000gm,Sweets,15,,,0,0,700.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;ROYAL MIRAGE EAU DE COLOGNE Perfume 120ml;7.5259E+11;2100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;HAVOC SILVER PERFUME 75ML;nocode;1950,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;HAVOC GOLDEN PERFUME 75ML;nocode;1850,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Creation Lamis PURE BLACK PERFUME 100ml;5.41467E+12;1450,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;CHRIS ADAMS ACTIVE WOMAN PERFUME 80ml;6.2911E+12;2000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;MORENA NOIR PERFUME 100ml;7.64013E+12;2500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;CHRIS ADAMS ACTIVE MAN PERFUME 100ml;6.2911E+12;2080,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;AXE SIGNATURE INTENSE BODY PERFUME 122ml;8.88647E+12;510,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;AXE SIGNATURE ROGUE BODY PERFUME 122ml;8.90103E+12;510,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;COLOR ME RED PERFUME 50ml;25929121506;1250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;COLOR ME BLACK PERFUME 50ml;25929127140;1250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;FOGG BLEU SPRING PERFUME 120ml;8.908E+12;900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;FOGG FRESH WOODY PERFUME 120ml;8.908E+12;900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;LOMANI DO IT PERFUME 150ml;3.6104E+12;1180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;PRINCE MATCHABELLI PROPHECY PERFUME 100ml;6.28106E+12;1100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;QOURUM GOLDEN PERFUME 100ml;8.41106E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;LOMANI FOR MEN PERFUME 100ml;3.6104E+12;1180,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;BRUT FOR MEN PERFUME 100 ml;8.71716E+12;1720,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;SHALIS FOR MEN PERFUME 100ml;nocode;3070,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;SHALIS FOR WOMEN PERFUME 100ml;nocode;3070,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;SHALIS FOR MEN PERFUME 60ml;nocode;2350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;SHALIS FOR WOMEN PERFUME 100ml;nocode;2350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Creation Lamis EVERY ONE PERFUME 100ml;5.41467E+12;1490,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Smart COLLECTION 40 PERFUME FOR MEN 100ml;6.46046E+12;1240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Sapil SOLID PERFUME FOR MEN 100ml;6.29512E+12;3120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;HUNAIDI ALISHA PERFUME 100ml;6.95343E+12;1000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;HUNAIDI ALISHA GOLD PERFUME 100ml;6.95346E+12;1000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;HUNAIDI ALISHA ROSE PERFUME 100ml;6.29018E+12;1000,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Remy Latour CIGAR Black Oud PERFUME 100ml;3.6104E+12;2400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;TEA ROSE PERFUME 28ml;3.3955E+12;880,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;TEA ROSE PERFUME 56ml;3.3045E+12;1140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;SELLION ROYAL FOR MEN PERFUME 100ml;6.92224E+12;1100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;RASASI BLUE FOR MEN PERFUME 100ml;6.14514E+11;2550,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;RASASI Blue lady PERFUME 100ml;6.14514E+11;1900,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Smart COLLECTION 362 PERFUME 100ml;nocode;1240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Smart COLLECTION 94 FOR MEN PERFUME 100ml;nocode;1240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Desire cool Desire FOR A MAN PERFUME 100ml;3.58793E+12;980,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Desire hot Desire FOR A MAN PERFUME 100ml;3.58793E+12;980,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Rasasi Chastity FOR MEN PERFUME 100ml;6.14515E+11;2250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;Cognito FOREVER FOR MEN PERFUME 100ml;6.29101E+12;700,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;MARCOPOLO Marena FOR WOMEN PERFUME 100ml;6.62727E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;MARCOPOLO Afshan FOR WOMEN PERFUME 100ml;6.62727E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;MARCOPOLO OBEN FOR MEN PERFUME 100ml;6.62727E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;MARCOPOLO BLUe HOMME PERFUME 100ml;6.62727E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Perfumes & Body Spray;DORALL RED SECRET FOR MEN PERFUME 100ml;5.41467E+12;600,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;GARNIER MEN OIL CONTROL Face Wash 98% success 100ml;8.9923E+12;730,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;GARNIER MEN OIL CONTROL Face Wash 97% success 100ml;8.9923E+12;730,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;GARNIER MEN TurboBright Face Wash 2 in 1 success 100ml;8.9923E+12;730,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;GARNIER MEN OilClear Face Wash ALL DAY success 50ml;nocode;310,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;GARNIER MEN AcnoFight Face Wash 99.9% Fights 50ml;8.964E+12;310,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;GARNIER MEN PowerWhite Face Wash 2 in 1  50ml;8.964E+12;310,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;PONDS ACNE SOLUTION facial foam 100ml;9E+12;465,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;PONDS PURE BRIGHT facial foam 100ml;9E+12;450,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;PONDS BRIGHT BEAUTY facial foam 100ml;9E+12;450,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;PONDS OIL CONTROL facial foam 100ml;9E+12;465,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;PONDS CLEAR SOLUTIONS facial foam 100ml;9E+12;465,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Golden Pearl Max Light FACE WASH FOR MEN 75ml;8.964E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Golden Pearl Daily Herbal FACE WASH 75ml;8.964E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Golden Pearl Daily Oil Control FACE WASH 75ml;8.964E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Faiza Whitening FACE WASH 60ml;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;emami FAIR AND HANDSOME FACEWASH 50g;8.90125E+12;280,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;FAIR MENZ MEN'S FACE WASH ;8.964E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Golden Pearl Daily Herbal FACE WASH 15ml;8.964E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Golden Pearl Daily Oil Control FACE WASH 150ml;8.964E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Golden Pearl PURIFYING NEEM FACE WASH 150ml;8.964E+12;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Himalaya PURIFYING NEEM FACE WASH 100ml;8.964E+12;385,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Himalaya PURIFYING NEEM FACE WASH 50ml;8.964E+12;210,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Golden Pearl Max Light FACE WASH FOR MEN 150ml;8.964E+12;275,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Mistine ACNE CLEAR FACIAL FOAM 85g;8.85918E+12;520,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;MEN'S Glow & Handsome INSTANT BRIGHTNESS 50g;4.79208E+12;285,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Fair &Loverly Face Wash 50g;8.90103E+12;205,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;SET WET WET LOOK GEL 100ml;8.90109E+12;270,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;SET WET COOL HOLD GEL 100ml;8.90109E+12;270,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;SET WET VERTICAL HOLD GEL 100ml;8.90109E+12;270,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Clean & Clear foaming face wash 200ml;8.99111E+12;530,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Clean & Clear foaming face wash 50ml;8.90101E+12;320,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;English ANTI-LICE SHAMPOO MEDIUM;8.964E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;English ANTI-LICE SHAMPOO SMALL;nocode;80,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;HOLLYWOOD STYLE EXFOLIATING DALY WASH 150ml;7.54605E+11;630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;HOLLYWOOD STYLE FACIAL SKIN POLISH 150ml;7.54605E+11;630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;HOLLYWOOD STYLE WHITENING MASSAGE CREAM 150ml;7.54605E+11;630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;HOLLYWOOD STYLE FACIAL WHITENING SCRUB 150ml;7.54605E+11;630,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Himalaya HERBALS WHITENING FACE WASH 100ml;8.90114E+12;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Sandal Whitening Face Wash 50ml;nocode;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Stives APRICOT SCRUB 110ml;77043103609;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Stives APRICOT SCRUB 170ml;77043103609;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Golden Pearl Beauty Cream 28gm;8.964E+12;290,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;BIOCOS Beauty Cream;9.78333E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Faiza Beauty Cream 25gm;5.84211E+12;200,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Faiza Beauty Cream 50gm;5.84211E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Sandal Beauty Cream ;1.51973E+11;270,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;FACE FRESH BEAUTY CREAM 23gm;2.41961E+12;270,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;MARVI BEAUTY CREAM;4.18003E+12;220,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;jhalak Beauty Cream ;2.88036E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Ideal Face Whitening Cream ;1.30505E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Pure White Beauty Whitening Cream;3.32973E+11;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;White Gold  Beauty Cream with Blackberry Extracts;8.964E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;White Gold  Beauty Cream with Papaya Extracts;8.964E+12;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Gypsy Star Amazing Beauty Cream;7.03002E+11;230,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;White Face Beauty Cream;1.02196E+11;240,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;FaceFresh Freckle Cleanser Cream 23gm;2.41962E+12;350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Stillman's Freckle Cream 28gm;8.964E+12;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Stillman's Fairness Cream 28gm;8.964E+12;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Due Beauty Cream ;11238300;280,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;ArenaGold HAND&FOOT GLOWING CREAM ;7.45179E+12;250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;New Al-Shifa Care Cream;9.25459E+12;350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;Kelly Pearl Cream;8.85901E+12;140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;YOKO WHITENING CREAM 4g;8.85398E+12;140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;ARCHE PEARL CREAM;8.85025E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Beauty;mena FACIAL CREAM 3gm;8.85023E+12;140,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;LUX Rose Glow Soap PINK 128gm;8.96101E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Pears SOAP WITH MINT EXTRACTS 125 gm;8.90103E+12;250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;DOVE CANADA pink/rosa soap 106 gm;nocode;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Skin White Normal Skin Formula 110gm;8.964E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Skin White Dry Skin Formula 110gm;8.964E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Skin White Oily Skin Formula 110gm;8.964E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Pears SOAP WITH NAUTURAL OILS 125 gm;5.01731E+12;250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Pears SOAP WITH LEMON FLAVOR EXTRACTS 125 gm;8.90103E+12;250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;DOVE CANADA go fresh soap 106 gm;nocode;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;DOVE CANADA purely pampering soap 106 gm;nocode;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;DOVE original  soap 135 gm;67238891190;300,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Golden Pearl WHITENING SOAP for Normal Skin 100gm;8.964E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Golden Pearl WHITENING SOAP MOISTURIZING for Dry Skin 100gm;8.964E+12;90,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Safeguard PURE WHITE SOAP LARGE SIZE 135gm;8.00184E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Safeguard FLORAL SCENT SOAP LARGE SIZE 135gm;8.00184E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;NEW LUX Purple Lotus 128gm;8.96101E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;LUX Velvet Glow SOAP WHITE 128gm;8.96101E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;PALMOLIVE RADIANT GLOW SOAP 130gm;8.88695E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;PALMOLIVE HYDRATING GLOW SOAP 130gm;8.88695E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;PALMOLIVE REFRESHING GLOW SOAP 130gm;8.88695E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Lifebuoy Total Protect 128gm;8.96101E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Lifebuoy Herbal 128gm;8.96101E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Lifebuoy Care & Protect 128gm;8.96101E+12;120,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Silk Velvety Rose 130gm;6.29105E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Silk Shea Butter 130gm;6.29105E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Silk Pearl Glow 130gm;6.29105E+12;150,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Dettol ORIGINAL;6.00111E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Dettol COOL;8.9611E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Safeguard LEMON FRESH LARGE SIZE 135gm ;8.00184E+12;160,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;English Neem Soap Bar 95gm;8.964E+12;130,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Soaps;Faiza Whitening Soap For Normal Skin;7.86121E+12;70,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;BIO amla Shampoo 720ml;6.00969E+12;500,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;BIO amla Shampoo 470ml;6.00969E+12;350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;BIO amla Shampoo 280ml;6.00969E+12;250,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;BIO amla Shampoo 130ml;6.00969E+12;100,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;Pantene Anti Hair Fall Shampoo 185ml;8.00184E+12;350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;Pantene Deep Black Shampoo 185ml;8.00184E+12;350,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;Pantene Anti Hair Fall Conditioner 180ml;8.00109E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;Pantene Smooth & Strong Conditioner 180ml;8.00109E+12;380,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;Pantene Smooth & Strong Shampoo 1000ml;4.0845E+12;1470,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;head & shoulders SMOOTH & SILKY Shampoo 185ml;8.00184E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;head & shoulders SILKY Black Shampoo 185ml;8.00184E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;head & shoulders CLASSIC CLEAN Shampoo 185ml;8.00184E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;head & shoulders MENTHOL REFRESH Shampoo 185ml;8.00184E+12;400,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;head & shoulders DRY SCALP CARE Shampoo 360ml;8.00184E+12;730,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;head & shoulders SILKY Black Shampoo 360ml;7.00184E+12;720,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;head & shoulders CLASSIC CLEAN Shampoo 360ml;8.00184E+12;730,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
Shampoo and Conditioner;head & shoulders MENTHOL REFRESH Shampoo 360ml;8.00184E+12;720,,,,,0,0,0.0,,1,0,1,0,1,,,,,,
